date_added,property_type,price,location,city,latitude,longitude,baths,bedrooms,purpose,Area Type,Area Size,JS Bank,Askari Bank,Faisal Bank, Meezan Bank, Bank Al Habib Limited, Silk Bank, Bank Of Punjab, Sector B Park, Sector F Park, Rafi Park,Lakeview Children's Park, Eden Park,Overseas Park,Al-Shifa Clinic,Nazeer Begum Memorial Hospital,Modern Clinic Complex, Bahria International Hospital, B3 Healthcare Clinic, Begum Akhtar Memorial Hospital, Future World School and College, Dar e Arqam School Phase 8 Campus Bahria Town, Air foundation School System phase 8,Dr. Abdul-Qadeer Khan School and College, The Spirit School Bahria Town Campus,The Smart School Bahria Town campus
4/5/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,6,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
5/5/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
5/5/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/20/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/13/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
5/5/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/28/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/28/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
5/5/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/1/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/20/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
5/5/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/6/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,7,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/4/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/4/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/4/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/4/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/13/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/13/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/13/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/13/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/13/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/2/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/4/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/27/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/27/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/27/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/28/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/27/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
6/27/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/2/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/2/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/2/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/1/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/4/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/4/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/10/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/10/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/3/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/15/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/10/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/10/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
7/10/2019,House,14500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.08,3,3,For Sale,Marla,7,3.46,3.46,1.85,1.45,2.16,1.85,3.46,0.93,3,3,1.45,2.16,1.11,0.93,3,1.11,1.85,2.16,11.18,0.93,2.16,1.85,0.93,2.16,1.11
